product_name,brand,proteins
4 quesos,Hacendado,23.0
Erdnusscreme Crunchy,"Trader Joe's, American",24.0
atum em posta em óleo vegetal,Bom Petisco,24.4
Biscuits charcuterie Chorizo,Michel Et Augustin,9.5
Salade poulet rôti bacon fromage,Sodebo,8.1
M&M's Erdnuss,M&M'S,9.8
Végé hachés,wheaty,28.0
Purée de noisettes,"Carrefour BIO, Carrefour",17.0
Tofu naturalne,"Lidl, Vemondo",12.0
Falafels boulghour aux petits légumes,Picard,15.0
Blanc de dinde Conservation sans Nitrite Le Gaulois,Le gaulois,20.0
Misura dolcesenza,Misura,13.0
Émincés à la méditerranéenne,Heura,18.0
Salteado de pollo,Hacendado,8.6
,Maretti,9.0
TORTELLINI BACON RICOTTA & MOZZARELLA,Rana,13.0
sante fit granola strawberry and cherry,Sante,8.8
Smooth Almond Butter,The Foodie Market,24.1
Skyr Vanille,"Skyr, Danone",8.9
Dark Chocolate Nut,BE KIND,12.0
Granola Orzechowa,Nutrition sante,12.0
Thon fromage frais et ciboulette,"Lidl, Nautica",11.0
Nut Bar Cashew Pumpkin Raisin,2 KEEP NATURAL BITES,17.0
Greek style salad cheese,Lidl,17.9
Shreddies,Nestle,10.8
Spanish Chorizo,Tesco Finest,22.5
Erdnuss Butter Crunchy,"Lidl, Mister CHOC",25.0
Pizza del gusto chorizo,"Mix, Mix buffet",9.7
Flacons d'avoine,marjane,11.7
Scottish Oats,Tesco,11.7
Carré gourmand tomates mozza,Herta,8.5
Le Croustillant Chocolat noir & Noisettes,Bjorg,10.0
Curly Donut,Vico,11.0
"Süßes, Schokolade Edelbitter 90%","Aldi,ALDI Moser Roth,Moser Roth",11.2
Teriyaki Tofu,The Tofoo Co.,15.6
Mighty Oats Classic Muesli Fruit & Nut,Mornflake,9.3
Poppy seed & sea salt 245g,Wasa,11.0
Scottish porridge oats,Asda,11.0
Bran Flakes,Asda,12.0
Plain Flour,Belbake,10.0
Cous Cous,Lidl,12.0
Muesli croustillant Chocolat & Quinoa,Bio Village,9.4
Brioche muffin bio x 5 250g blg,La Boulangère,9.2
nairn's porridge,Nairn's,11.75
Mature Cheddar,,25.4
Croûtons de pain croustillants,Tipiak,11.0
Grana Padano,Carrefour,33.0
Protein Shake,premier protein,30.0
Skyrim Coconut Fat Free,Arla,8.6
Medium cheddar,Tesco,25.4
Tuna in Spring Water 4 x (640g),By Sainsbury's,26.1
Lasagne for 1,Charlie Bigham's,26.0
Chicken Nuggets,BirdsEye,13.0
Organic Protein + 50 Superfoods Protein Powder,Orgain,21.0
Crunchy Peanut Butter,Clif Bar,10.9
La Biscotte,Pasquier,12.0
Multiseed Loaf,Sainsbury's Taste The Difference,14.0
Instant noodles chicken flavour,Make In Minutes By Aldi,9.2
Mackerel fillets in tomato sauce,Princes,13.6
Bacon,Finnebrogue better naked,28.0
Red Kidney beans,Sainsbury's,8.2
Pain de mie,,8.5
Best of Both Thick,Hovis,9.5
sourdough malted ciabattini,Jason's,9.6
Seeded Folded Flatbreads,By Sainsbury's,10.2
Crème De Noisettes Grillées,"Cebon, El Mordjene®",8.44
Ciabatta Roll,Tesco,8.3
Egg Tagliatelle Specially Selected,Aldi,13.1
Pistaziencreme,"Deluxe, Lidl",8.7
beeren crunchy,"DmBio, dm",9.4
Tempeh,Tiba Tempeh,22.0
Protein Bars,RXBAR,12.0
Miele,"Nestlé, Cheerios",8.9
Pâte de sésame,Maribel,25.1
Croustillant fibres,Bjorg,8.2
,,25.0
Roast Chicken Breast,TESCO finest,27.3333333333333
3,Snickers,8.6
Rye Sourdough,Sainsbury's,8.7
Fitness,Nestlé,9.8
Pain 100% mie complet biologique,Harrys,8.5
Purée amande complète,Jean Hervé,21.8
Bio Knäckebrot,"Grafschafter,Maître Jean Pierre,Bio Organic,Lidl",18.0
HERTA KNACKI Saucisses 100% Poulet x10 - 350g,"Nestlé, Herta, Knacki",15.0
"Muesli noisettes, raisins, seigle complet, blé sans sucres ajoutés","T&C Bio, Terres & Céréales bio",9.5
Biscotte,"Heudebert,LU,Mondelez",11.0
Toastinette cheddar 10 tranches,"La vache qui rit, Toastinette",15.5
Knorr Soupe Déshydratée Poule aux Vermicelles 4 Portions,"Knorr®, Unilever®",9.9
Vitality* Figue,Carrefour,11.0
Babybel,"Babybel, Bel",20.0
Croissant de Lune,Bahlsen,8.3
Toastinette original,La vache qui rit,15.5
Regia couscous moyen 1kg,"Ebro Foods, Panzani, Regia",13.2
Viande des grisons,Saint Alby,40.0
Le thon blanc au naturel germon,Petit Navire Donini Collezione,25.0
Schokomüsli,Kölln,11.0
Muesli simplement bienveillant,J FAVRICHON,14.0
Flocons 5 céréales,Terres et Céréales Bio,11.0
Panzani semoule fine 500 v2 /6,PANZANI,13.0
Crackers Épeautres 3 Graines,"Bio Village, Marque Repère",15.0
Pépites croustillantes 4 noix,"Aldi, Golden Bridge",10.0
Floraline,Erdinger,13.0
NESTLE L'ATELIER Tablette Chocolat noir myrtilles amandes - 170g,"Nestlé Les Recettes de l'Atelier, Nestlé, Les recettes de l'atelier",8.9
Lustucru gnocchi a poeler extra fromage jambon 280g,"Lustucru,Lustucru selection",8.1
Coulommiers de Caractère,"Chêne d'Argent, Duc de coeur",18.0
Penne Rigate au blé complet,"Marque Repère,Turini",11.0
Tortillas de blé,Tables du Monde,9.3
Stylesse Fruits rouges,Carrefour,8.1
Köllnflocken,Kölln,14.0
Crackers emmental et graines de courge x8 - BIO,"Chabrior, Regain",18.8
Feta grecque aop 200g,"Intermaché, Itineraire des saveurs, Roussas",16.0
Petit Yoplait (0 % MG),"Petit Yoplait, Yoplait",9.7
Tartinable thon MSC fromage frais & ciboulette - 140g - Frais,Cap Océan,11.0
Chocolat lait nature tendre et fondant,Ethiquable,9.0
,"Marque Repère, Ronde des Mers",15.0
Pizza Crust Cheesy 4 fromages,"Sodebo, pizza crust",11.0
Cuillers à pâtisserie aux œufs frais,"Marque Repère, P'tit Déli",8.3
Calendrier de l'avent au chocolat,"Ferrero, Kinder",8.7
XXL thon oeuf crudites,Daunat,22.0
Silueta pan de molde integral sin corteza cereales,Bimbo,9.4
Gouda 48+,Milbona,25.0
Œufs de nos Villages éleveurs Engagés Plein air,L'oeuf de nos villages,13.0
Noodles aux oeufs,Carrefour,13.0
Sardines à l'Ancienne Label rouge,Connétable,22.0
Accras de morue recette &quot;créole&quot;,"Cité Marine, Lidl",11.5
Chocolat lait commerce équitable,Ethiquable,9.4
ROCHER AUX AMANDES 80G - KAMBLY - 80g,Kambly,9.7
Chocolat Noir 90% Bio,Kaoka,12.5
Comté,Carrefour,26.0
,"Marque Repère, Tables du Monde",13.2
Filets de maquereaux au naturel 176g,U,19.0
Edelrahm-Ganze-Mandel,Fin Carré,11.8
Saucisse de Toulouse aux Lentilles cuisinées,La Belle Chaurienne,9.4
Original Mini,"Babybel,Bel",22.0
15 bâtonnets panés de colin d'Alaska,Picard,12.0
Haché végétal façon Bolognaise,Tossolia,12.0
Burger Buns,Prime Burger,9.7
Sardines entières au naturel,"Marque Repère,Pêche Océan",23.3
Petits pains grillés au froment,"Carrefour BIO, Carrefour, Interdis",9.6
Peanut,M&M's,9.8
Das Pure Haferbrot mit Ölsaaten,Aerzener,10.5
"Süßes, GiOTTO Haselnuss",Ferrero,10.1
Körniger Frischkäse,"Bio Organic, Lidl, Milbona, Milbone",13.0
Filets de maquereaux grillés au naturel,"Marque Repère, Pêche Océan",20.0
Muesli crujiente,Goldenbridge,15.0
72% Noir intense,"Auchan, Auchan Gourmet",8.5
Skyr bio Mûre-Myrtilles,"Danone, Les 2 vaches",8.6
Vlassic Spreadable Cheese,Milbona,9.0
Das Pure - Haferbrot mit 27% Ölsaaten,"Aldi, Goldähren, Lieken",11.0
Beyond Burger,BEYOND BURGER,16.0
Hähnchenbrust,"Finesse, Herta, Herta Finesse",21.0
Peanut butter dark chocolate,Be Kind,19.0
Ambassadeur,bimo,8.05
Penne Rigate Integrale,Barilla,13.0
Солети,Златна Добруджа,8.4
Nesquik,"Nestlé,Nesquik",8.7
PROTEIN BAR COCONUT,LIDL,50.0
Blanc de dinde Sans Nitrite,Fleury Michon,22.0
Lardons végétaux Nature,"La Vie, La Vie Foods, LaVie_Foods",15.0
Truite fumée Labeyrie france,LABEYRIE,22.0
Jordans Country Crisp Chocolate,Jordans,9.2
Cashew Cookie Fruit & Nut Bar,nakd,10.0
Émincé de poulet rôti,Fleury Michon,22.0
Fromage emmental & graines de courges,DR KARG'S,18.0
Hipro crème dessert saveur caramel,Danone,18.4
Boneless Sardines in Tomato Sauce,John West,16.1
Fromage Fondu  Président 8 portions,"President,Lactalis",9.5
Crema di nocciole,Euro Company,16.0
8 Sausages,Quorn,8.7
Grana Padano,"Lidl, Milbona",33.0
Blanc de poulet sans nitrite,Saint Alby,21.6
Nuggets 100% végétal,Accro,11.0
Seafood sticks,tesco,8.3
Sardine a l'huile végétale,,26.5
Finest White Loaf,Tesco,8.6
Sweet sriracha chilli lentil chips,Proper,9.6
Skyr nature,Yoplait,9.5
Fruit Wheats,Harvest Morn,9.2
100% Peanut Butter Smooth,M&S,26.5
Purée d'amandes complètes bio,Maribel,23.0
Seeded Batch,Hovis,9.8
Classic American Pepperoni Pizza,Pizza Express,15.0
Plant Greek Style Kebab,Vivera,15.0
Spaghetti no. 6,Napolina,12.0
Cocoa,Food Thoughts,22.3
Tesco Finest 12 Pork Chipolatas,Tesco,8.2
Chunky Fish Fingers,Birds Eye,13.0
12 British Free Range Eggs Medium,Sainsbury's,12.6
American Style Erdnusscreme Creamy,K-Classic,25.0
Manomasa,Manomasa,9.0
Extra Smooth,Skippy,8.096
Lavache qui rit light 8p,la vache qui rit,65.0
Knusperbrot,Vemondo,13.0
Spaghetti integral,Hacendado,13.5
Omega 3 Fish Fingers,Tesco,12.4
Caramelised Onion Sausages,This Isn’t Pork,11.0
Smooth Peanut Butter,Asda,25.0
Core Power Chocolate High Protein Milk Shake,fairlife,26.0
Light & Crispy Fish Fillets,Gastro,12.5
Chopped Pork and Ham,Hormel,15.0
Organic Free Range Pork Sausages,"Waitrose Duchy Organic,Duchy Organic,Waitrose",21.7
Cantuccini,Sondey,9.5
No meat mince,Plant Pioneers,20.1
Camembert gran coeur.medina,,19.0
Whole ultra-filtered milk,fairlife,13.0
lightly salted wholegrain rice cakes,By Sainsbury's,9.2
Camembert,"Chêne d'Argent, Lidl",18.0
Cuisse de dinde fumee au poivre,al kasbah,15.2
Mezcla de semillas,Hacendado,22.0
Lindahls Pro+,Lindahls PRO+,30.0
Extra mature cheese,Emporium,25.4
Cottage cheese,Danone,21.6
Filet De Sardines,Marine,19.3
"Nooco nougat, cacahuètes",Nooco,8.6
Flocons d'avoine Bio,Jordans,12.5
Crunchy Toasts Seigle complet & sésame,Carrefour,11.0
Pain de mie Grandes tranches Complet,"Marque Repère, Épi d'Or",9.6
Steack Haché 15%,Charal,19.0
Camembert de campagne,Président,20.0
Crackers Espelta 3 semillas,"Carrefour BIO, Carrefour",15.0
Muesli 5 céréales nature,"Carrefour BIO,Carrefour",9.7
Muesli protéiné soja & fruits,J FAVRICHON,40.0
Bénénuts Twinuts original,Bénénuts,14.0
VEGEtal NUGGETS BLE,"Carrefour,Carrefour Veggie",13.0
Grana Padano,"Marque Repère, Les Croisés",33.0
Croquettes de Poisson MSC Ail et Fines Herbes,Findus,11.0
Pavé complet 350g,Jacquet,10.0
Noir noisettes entieres,"Carrefour,Carrefour Extra",9.4
Thon entier à l'huile de tournesol,Petit navire,25.0
Pain de mie farine complète sans croute,Mannapain,9.1
Flocons d'avoine complète BIO 500g,Chabrior,11.0
Cœur Complice,Carrefour,17.0
Crème Fleurette Entière Octueuse 30%,Envia,23.0
Véritables rillettes du Mans,Saint Alby,15.0
"Quart de miche, tranché et emballé",Poilâne,8.4
2 Panés au colin d'Alaska MSC,Sans marque,12.0
Emmental français,Páturages,27.0
Ovomaltine Barres,Ovomaltine,10.0
Spécial matin sarrasin fibre,"Ekibio,Le Pain des Fleurs",10.5
Crunchy Baked Granola Original,quaker,8.3
"Crevettes,Saint-Jacques et petites pâtes, sauce au basilic",Picard,8.6
Lentilles Corail Top Chrono,Carrefour,25.0
Hobbits kernig,"Bahlsen, Brandt",8.2
Salmón al natural,Hacendado,12.0
Déli matin,"Marque Repère, P'tit Déli",9.0
Puree de sesame Bio,Jardin bio,28.0
Barre Chocolatée Kinder Bueno Chocolat au Lait x5 - 215g,"Ferrero, Kinder",8.6
Pain lait bio* nature x8 280g,Bien,9.4
Dinkel gepufft-mit Honig,"Alnatura, Alnatura GmbH",9.7
Schoko Müsli,"Alnatura, Alnatura GmbH",11.0
Peanut butter,Just Loading,28.0
Bio-Haferflocken Vollkorn zart,Gut Bio,14.0
Riz Basmati,Saint eloi,8.5
Tradicional,Mercadona,9.5
Brot Mein Knusperbrot Roggen,Leicht & Cross,9.9
Shin Kimchi,Nongshim,9.6
Frühlingsquark Original,Milram,8.8
Levure maltée,MARKAL,47.0
Tortelloni ricotta epinards,Dorolina,8.7
RILLETTES POULET ROTI 220g massif TRAD,"Les Mousquetaires, Monique ranou, Sélection des Mousquetaires",18.0
Amandes grillées,Seeberger,26.0
Farine de blé T55 1kg,"CHABRIOR, Top budget",10.0
Plazma,Bambi,11.0
Tablette de chocolat 85% de cacao,Grain de Sail,10.0
Crunchy peanut butter,Bulk powders,28.0
Filets de maquereaux sauce tomate et basilic,"Lidl Stiftung & Co. KG, Nixe",13.0
Brie,"Chêne d'argent, Lidl",17.0
crunchy muesli cookies,Sondey (Lidl),11.6
Grissini Sesamo,Italiamo,12.0
Erdnussbutter Crunchy,Zentis,25.0
Cheddar,Milbona,25.4
CACAHUÈTES GRILLEES SALEES,CARREFOUR CLASSIC',26.0
Formelle Frumento Integr. c/Vitamine e Ferro,Weetabix - Conad,12.0
Blanc de Poulet - Fumé - Halal,Fleury Michon,21.0
Cancoillotte IGP Nature,"Lidl, Saveurs de nos régions",14.0
Blanc de dinde 100% filet doré au four,SAINT ALBY,21.0
Pudding Sabor Caramelo Proteínas,Hacendado,12.0
Protein Bar Double Choco,2keep,12.0
Kellogg's All-Bron Natural,Kellogg's,12.0
Fusilli n.28,La Molisana,14.0
,Sante,12.0
Protein Mix mit Nüssen & Sojabohnen,"Alesto, Lidl",30.8
Emmental Milbona,Milbona,28.2
HERTA LE BON PARIS Jambon sel réduit x2 -70g,"HERTA,Le Bon Paris",21.0
HERTA LE BON PARIS Jambon fumé x4 - 140g,"HERTA, Le Bon Paris",21.0
Girasoli Potiron & Petits Oignons Grillés Plaisir du Primeux,Rana,8.8
Cheerios multigrain,Nestle,9.4
"Protein Granola - hazelnut, almond, chocolate",Protein Go on,21.0
Jamón Serrano,Jamcal,33.3
Chili con carne,Hacendado,8.2
Наеязан кашкавал,bluedino,23.0
Beurre de cacahuètes Extra Crunchy,Go Nuts,26.1
Parmigiano Reggiano,Lidl,32.4
Kvarg Vanilla,Lindahl's,15.0
Smooth Almond Butter,Meridian,25.0
Nudeln Conchiglie Rigate n°50,De Cecco,14.0
Pechuga de pavo finas lonchas,Hacendado,17.8
Water Biscuits,Tesco,10.1
Grana Padano 16 Mesi,"Lidl,Milbona,Saviola",33.0
Multi Grain Hoops,Essential waitrose,9.7
Vitalis,"Dr. Oetker, Cameo",11.0
Allumettes de poulet,Fleury Michon,19.0
Snaktastic Lentil curls Thai Sweet Chili,Lidl,10.8
fruit and fibre,Kellogg's,9.0
honey spelt puffs,Rude health,12.1
Castello Creamy Blue,Castello,13.0
Protein Flapjack,Trek,9.5
Skippy Smooth Peanut Butter,Skippy,25.3
Large tortillas,Old El Paso,9.1
Crunchy peanut butter,Lidl,25.0
corn muffin mix,JIFFY,12.0
Isey Skyr Baked apples,Isey Skyr,9.0
"Snacks poppés lentilles pois cassés et quinoa, sachet 70g",U,16.0
Cream Crackers,Barber,9.8
Smiths Scampi & Lemon Snacks,Smiths,10.2
Seedlip Slices x8,The Heart of Nature,9.5
Hippo Fraise,Danone,8.59106529209622
British Lean Beef Steak Mince 5% Fat,Tesco,17.52
Whey protéine Muscle Madd Strawberry Falvor,BODYMASS NUTION,21.0
British Mackerel Fillets,dawtona,20.6
Mini biscote 100% integral,Hacendado,13.0
Bocconcini mozzarella & Sunblush cherry tomatoes,Sainsbury's,10.6
Sardiness sardines in olive oil,John West,23.0
تيب توب,tammy,11.65
Spaghetti,Tria,11.0
Croutons de pains croustillants,Tipiak,11.3
GASTRO TEMPURA BATTERED 2 LEMON & HERB BASA FILLETS,"Youngs, Young's",16.3
White Miso,Miso Tasty,10.3
nairns dark chocolate chip oat biscuits,Nairn’s,8.1
Chorizo Riojano,Martínez Somalo,28.0
Peruvian Dark Chocolate,Asda,9.2
